,REVENUE,HWT_SUBSCRIBER,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CUSTOMER_SERVICE_TICKETS_CNT,PRODUCT_CATEGORIES_VIEWED,SITE_VISIT_TIME_PER_VISIT_AVG,MOBILE_NUMBER,MEALS_CANCEL_BEFORE_NOON,MEALS_CANCEL_AFTER_NOON,SPECIFIED_TASTE_AND_PREFERENCES,PC_LOGINS_CNT,MOBILE_LOGINS_CNT,WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT,ORDERS_DELIVERED_BEFORE_DELIVERY_CNT,ORDERS_DELIVERED_AFTER_DELIVERY_CNT,PACKAGE_ROOM_AT_CUSTOMER,FRIDGE_LOCKER_IN_PACKAGE_ROOM,PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE,SECONDS_WATCHING_PREP_VID_AVG,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED_CNT,MEAL_RATING_MEDIAN,SITE_CLICKS_PER_VISIT_AVG,PHOTOS_VIEWED_COUNT,missing_FAMILY_NAME,fe_MEAL_CHOICE_SPECIFICITY,fe_SITE_CLICK_RATE,fe_SUBSCRIPTIONS_SYNERGY,flag_WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT_lo,out_SITE_VISIT_TIME_PER_VISIT_AVG_hi,out_SECONDS_WATCHING_PREP_VID_AVG_lo,out_PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE_hi,flag_SECONDS_WATCHING_PREP_VID_AVG_hi,flag_SECONDS_WATCHING_PREP_VID_AVG_lo,flag_SITE_VISIT_TIME_PER_VISIT_AVG_hi,flag_SITE_VISIT_TIME_PER_VISIT_AVG_lo,flag_PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE_hi,flag_PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE_lo,out_TOTAL_MEALS_ORDERED_hi,out_UNIQUE_MEALS_PURCH_hi,out_MEALS_CANCEL_BEFORE_NOON_hi,out_MEALS_CANCEL_AFTER_NOON_hi,out_PC_LOGINS_CNT_hi,out_PC_LOGINS_CNT_lo,out_MOBILE_LOGINS_CNT_lo,out_MOBILE_LOGINS_CNT_hi,out_SITE_CLICKS_PER_VISIT_AVG_lo,flag_TOTAL_MEALS_ORDERED_lo,flag_UNIQUE_MEALS_PURCH_lo,flag_CUSTOMER_SERVICE_TICKETS_CNT_lo,flag_CUSTOMER_SERVICE_TICKETS_CNT_hi,flag_PRODUCT_CATEGORIES_VIEWED_lo,flag_PRODUCT_CATEGORIES_VIEWED_hi,flag_ORDERS_DELIVERED_BEFORE_DELIVERY_CNT_lo,flag_ORDERS_DELIVERED_BEFORE_DELIVERY_CNT_hi,flag_ORDERS_DELIVERED_AFTER_DELIVERY_CNT_lo,flag_ORDERS_DELIVERED_AFTER_DELIVERY_CNT_hi,flag_MASTER_CLASSES_ATTENDED_CNT_hi,flag_PHOTOS_VIEWED_COUNT_lo,fe_CUSTOMER_COMPANY_amex,fe_CUSTOMER_COMPANY_aol,fe_CUSTOMER_COMPANY_apple,fe_CUSTOMER_COMPANY_boeing,fe_CUSTOMER_COMPANY_caterpillar,fe_CUSTOMER_COMPANY_chevron,fe_CUSTOMER_COMPANY_cisco,fe_CUSTOMER_COMPANY_cocacola,fe_CUSTOMER_COMPANY_disney,fe_CUSTOMER_COMPANY_dupont,fe_CUSTOMER_COMPANY_exxon,fe_CUSTOMER_COMPANY_ge,fe_CUSTOMER_COMPANY_gmail,fe_CUSTOMER_COMPANY_goldmansacs,fe_CUSTOMER_COMPANY_homedepot,fe_CUSTOMER_COMPANY_hotmail,fe_CUSTOMER_COMPANY_ibm,fe_CUSTOMER_COMPANY_intel,fe_CUSTOMER_COMPANY_jnj,fe_CUSTOMER_COMPANY_jpmorgan,fe_CUSTOMER_COMPANY_live,fe_CUSTOMER_COMPANY_mcdonalds,fe_CUSTOMER_COMPANY_me,fe_CUSTOMER_COMPANY_merck,fe_CUSTOMER_COMPANY_microsoft,fe_CUSTOMER_COMPANY_mmm,fe_CUSTOMER_COMPANY_msn,fe_CUSTOMER_COMPANY_nike,fe_CUSTOMER_COMPANY_passport,fe_CUSTOMER_COMPANY_pfizer,fe_CUSTOMER_COMPANY_pg,fe_CUSTOMER_COMPANY_protonmail,fe_CUSTOMER_COMPANY_travelers,fe_CUSTOMER_COMPANY_unitedhealth,fe_CUSTOMER_COMPANY_unitedtech,fe_CUSTOMER_COMPANY_verizon,fe_CUSTOMER_COMPANY_visa,fe_CUSTOMER_COMPANY_walmart,fe_CUSTOMER_COMPANY_yahoo,fe_CUSTOMER_DOMAIN_for_proft_domain,fe_CUSTOMER_DOMAIN_junk_domain,fe_CUSTOMER_DOMAIN_personal_domain,fe_CUSTOMER_DOMAIN_professional_domain
333,2231.25,1,43,1,6,3,56.0,1,5,0,1,7,1,4,0,6,0,0,80.0,168.9,5,1,3,14,0,0,0.023255813953488372,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
334,1410.0,1,42,2,5,7,89.14,1,2,1,1,6,2,8,3,4,1,0,70.0,146.4,5,0,3,13,0,0,0.047619047619047616,0.14583800762844962,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
335,1460.0,1,31,4,8,7,25.8,1,0,0,0,6,2,6,0,5,1,1,80.0,139.2,3,0,3,14,0,0,0.12903225806451613,0.5426356589147286,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336,1188.0,1,41,7,5,5,76.18,1,2,0,1,6,1,8,5,6,1,0,80.0,153.5,6,0,3,13,0,0,0.17073170731707318,0.1706484641638225,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
337,3900.0,1,156,6,7,10,95.16,1,2,0,1,5,1,0,0,1,1,1,60.0,172.6,6,1,4,12,205,0,0.038461538461538464,0.12610340479192939,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
338,1735.0,1,103,4,7,9,68.97,1,0,0,1,6,2,31,9,2,1,0,80.0,125.8,4,0,3,15,0,0,0.038834951456310676,0.21748586341887777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
339,1950.0,1,44,2,4,10,81.15,1,2,0,0,6,2,6,0,0,0,0,70.0,167.5,4,0,3,13,0,0,0.045454545454545456,0.16019716574245224,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
340,3097.5,1,107,7,8,10,86.4,1,0,0,1,5,2,8,1,2,0,0,70.0,179.2,6,0,3,14,0,0,0.06542056074766354,0.16203703703703703,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341,1780.0,1,151,7,7,2,93.36,1,0,0,0,6,1,0,0,1,1,1,70.0,159.3,5,1,3,15,0,0,0.046357615894039736,0.16066838046272494,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
342,1240.0,1,72,3,4,9,75.5,1,1,0,1,6,1,0,0,3,0,0,60.0,107.4,4,1,3,11,0,0,0.041666666666666664,0.1456953642384106,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
343,785.0,1,16,8,11,4,108.0,1,0,0,1,5,2,5,0,1,0,0,60.0,72.5,2,0,2,18,0,0,0.5,0.16666666666666666,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,1349.0,1,34,7,5,4,67.5,1,5,0,1,5,1,11,0,3,1,1,80.0,91.4,3,0,3,13,40,0,0.20588235294117646,0.1925925925925926,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
345,1935.0,1,67,3,8,7,73.25,0,0,0,0,6,2,5,0,11,1,0,80.0,167.9,5,1,3,12,258,0,0.04477611940298507,0.16382252559726962,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
346,1725.0,1,35,3,7,2,29.45,1,1,1,1,6,1,0,0,4,0,0,80.0,173.9,5,0,3,12,456,0,0.08571428571428572,0.4074702886247878,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,1540.0,1,32,3,4,3,107.43,1,0,1,1,5,2,6,4,4,1,0,60.0,138.0,4,0,2,16,295,0,0.09375,0.1489341897049241,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,2005.0,1,60,6,5,2,87.5,1,0,0,1,5,1,22,0,2,0,0,60.0,168.2,5,0,3,14,116,0,0.1,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
349,1430.0,1,37,5,6,8,96.36,1,1,0,1,6,2,1,0,1,1,1,80.0,113.3,5,0,2,17,0,0,0.13513513513513514,0.1764217517642175,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,1625.0,1,88,6,5,10,88.23,1,1,0,0,6,2,28,0,0,0,0,70.0,108.2,4,0,3,11,0,0,0.06818181818181818,0.12467414711549359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,1675.0,1,74,5,7,4,115.14,1,0,0,1,6,1,13,0,0,0,0,80.0,201.9,6,0,3,14,0,0,0.06756756756756757,0.12159110647906896,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
352,1200.0,1,43,8,4,8,96.0,0,2,0,1,5,2,23,3,0,1,1,60.0,114.4,4,1,2,16,69,0,0.18604651162790697,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
353,795.0,1,13,9,11,7,88.0,1,0,0,1,5,1,1,7,1,0,0,60.0,93.5,2,0,2,14,0,0,0.6923076923076923,0.1590909090909091,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
354,980.0,1,14,4,12,5,87.05,1,1,0,0,6,2,34,4,2,1,1,70.0,152.9,7,0,2,17,0,0,0.2857142857142857,0.19529006318207928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
355,5100.0,1,155,7,10,3,132.5,1,2,0,1,5,2,30,7,0,0,0,80.0,269.0,6,1,4,9,0,0,0.04516129032258064,0.06792452830188679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
356,1075.0,1,15,4,11,3,65.0,1,1,0,1,5,1,5,0,0,1,0,70.0,237.2,9,0,2,15,0,0,0.26666666666666666,0.23076923076923078,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
357,3060.0,1,83,6,6,2,110.74,0,0,0,1,5,2,9,0,2,0,0,60.0,195.3,7,1,4,9,0,0,0.07228915662650602,0.08127144663175005,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
358,1635.0,1,54,9,7,10,128.55,0,0,0,1,5,1,48,0,0,0,0,80.0,165.7,5,1,3,12,0,0,0.16666666666666666,0.09334889148191364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
359,1780.0,1,61,8,7,5,82.0,1,1,0,1,6,1,11,9,2,0,0,80.0,121.2,4,0,3,12,0,0,0.13114754098360656,0.14634146341463414,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
360,1252.0,1,64,7,7,2,59.05,1,2,0,1,6,1,0,3,2,1,0,70.0,109.6,3,1,2,15,0,0,0.109375,0.25402201524132095,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
361,2089.0,1,96,8,7,9,86.4,1,1,0,0,7,1,10,0,0,0,0,80.0,133.8,4,0,3,14,0,0,0.08333333333333333,0.16203703703703703,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
362,2574.25,1,44,1,8,2,42.0,1,1,0,0,6,1,8,4,6,0,0,60.0,108.0,2,0,3,13,0,0,0.022727272727272728,0.30952380952380953,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
363,1095.0,1,31,9,6,8,61.3,0,6,0,1,6,2,8,0,4,0,0,60.0,78.4,3,0,1,17,0,0,0.2903225806451613,0.2773246329526917,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
364,3555.0,1,110,3,8,2,96.62,1,0,1,1,6,2,3,4,3,0,0,80.0,157.8,5,1,4,8,194,0,0.02727272727272727,0.08279859242392879,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
365,2548.5,1,168,6,5,2,86.51,1,0,0,1,5,1,0,0,2,1,1,70.0,196.0,6,2,3,13,0,0,0.03571428571428571,0.15027164489654374,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
366,1865.0,1,47,4,6,10,100.5,1,1,0,1,6,1,0,2,0,0,0,80.0,144.5,4,0,3,14,50,0,0.0851063829787234,0.13930348258706468,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
367,1840.0,1,116,4,7,1,109.28,1,1,0,1,6,1,7,0,0,1,1,70.0,145.6,6,1,3,15,0,0,0.034482758620689655,0.13726207906295754,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368,4515.0,1,208,8,9,8,121.99,1,6,0,1,5,1,0,8,2,1,1,80.0,246.8,8,1,4,10,388,0,0.038461538461538464,0.08197393228953193,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
369,4050.0,1,147,4,7,9,111.02,1,1,0,0,6,2,6,0,3,0,0,60.0,258.2,7,1,4,10,0,0,0.027210884353741496,0.09007386056566384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,1780.0,1,46,2,7,2,84.06,1,1,0,0,5,2,52,0,16,0,0,60.0,173.2,5,1,3,13,336,0,0.043478260869565216,0.15465143944801332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
371,1775.0,1,61,3,7,2,88.23,1,2,0,1,5,1,6,3,4,0,0,70.0,138.2,5,1,3,12,0,0,0.04918032786885246,0.13600816048962938,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,4410.0,1,107,5,10,9,131.69,0,2,0,0,5,2,0,2,3,0,0,60.0,295.6,9,1,4,9,502,0,0.04672897196261682,0.06834231908269421,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
373,1000.0,1,12,7,12,10,81.92,1,3,1,1,5,2,10,3,3,1,1,60.0,120.4,4,0,2,16,0,0,0.5833333333333334,0.1953125,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,3502.5,1,68,4,8,6,110.25,1,3,0,1,5,2,7,0,4,0,0,70.0,204.6,6,1,4,11,292,0,0.058823529411764705,0.09977324263038549,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375,4680.0,1,124,4,10,2,107.28,1,0,0,0,5,1,0,4,5,0,0,70.0,249.0,7,2,4,9,198,0,0.03225806451612903,0.08389261744966443,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
376,2640.0,1,189,2,7,3,118.37,1,0,0,1,6,1,47,0,1,0,0,70.0,166.1,4,0,3,14,442,0,0.010582010582010581,0.11827321111768184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
377,3112.5,1,58,8,5,4,144.95,1,2,0,1,5,2,7,0,2,0,0,80.0,156.7,3,2,3,13,210,0,0.13793103448275862,0.08968609865470853,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
378,3198.0,1,68,8,7,3,213.30999999999997,1,2,1,1,6,2,0,0,4,0,0,80.0,148.8,4,1,3,15,0,0,0.11764705882352941,0.07032019127092026,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
379,790.0,1,12,4,12,7,60.4,0,1,0,1,6,2,0,7,1,0,0,80.0,89.6,2,0,2,17,0,0,0.3333333333333333,0.2814569536423841,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
380,1760.0,1,51,5,7,10,36.3,1,2,0,1,6,2,8,0,1,0,0,60.0,145.8,3,1,3,13,1129,0,0.09803921568627451,0.3581267217630854,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
381,1030.0,1,14,2,11,3,59.4,1,1,0,0,5,2,11,0,4,0,0,60.0,120.8,3,0,3,11,0,0,0.14285714285714285,0.1851851851851852,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,1805.0,1,84,4,7,2,96.0,1,4,0,1,4,2,1,1,4,0,0,70.0,249.9,3,1,3,13,200,0,0.047619047619047616,0.13541666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
